,Unnamed: 0,iso,country_name_x,mean_temperature,year,hdi_rank,hdi_value,A1,A2,A3,A_avg,B4,B5,B6,B_avg,C7,C8,C9,C10,C11,C_avg,D12,D13,D14,D15,D16,D_avg,portfolio,overall_rating,conflict_stock_displacement,conflict_stock_displacement_raw,conflict_new_displacements,conflict_new_displacements_raw,disaster_new_displacements,disaster_new_displacements_raw,disaster_stock_displacement,disaster_stock_displacementr_raw,ims_both_sex,ims_male,ims_female,totalpop_both_in_thou,totalpop_male_in_though,totalpop_female_in_thou,ims_percent_totalpop_both_sex,ims_percent_totalpop_male,ims_percent_totalpop_female,female_migrants_perc_ims,estimated_refugee_stock_incl_asylum_seekers_both_sexes,refugees_asylum_seekers_perc_ims,EPI,HLT,AIR,H2O,HMT,ECO,BDH,FSH,CCH,APE,WRS,AGR,HAD,PMD,PMW,USD,UWD,PBD,MPA,TBN,TBG,SPI,PAR,SHI,TCL,FSS,RMS,DCT,DPT,DMT,DNT,DBT,DST,DXT,WWT,SNM,OZD,WMG,MSW,BHV,ECS,GRL,WTL,FGT,CDA,CHA,FGA,NDA,BCA,LCB,GIB,GHP,SDA,NXA,v2pepwrses,v2peapssoc,v2clsocgrp,value.Gini index (World Bank estimate),GDP per capita (constant 2015 US$),value.GDP (constant 2015 US$),fsi_total,C1: Security Apparatus,C2: Factionalized Elites,C3: Group Grievance,E1: Economy,E2: Economic Inequality,E3: Human Flight and Brain Drain,P1: State Legitimacy,P2: Public Services,P3: Human Rights,S1: Demographic Pressures,S2: Refugees and IDPs,X1: External Intervention,value.Control of Corruption: Estimate,value.Government Effectiveness: Estimate,value.Rule of Law: Estimate,CRI score,Fatalities (Rank),Fatalities per 100 000 inhabitants (Rank),Losses in million US$ (PPP) (Rank),Losses per unit GDP in % (Rank),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",CPIA quality of public administration rating (1=low to 6=high),CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),country_name_y,region,donor,sids,ldc
1098,1098,AFG,Afghanistan,,1793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1099,1099,AFG,Afghanistan,,1794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1100,1100,AFG,Afghanistan,,1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1101,1101,AFG,Afghanistan,,1796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1102,1102,AFG,Afghanistan,,1797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1103,1103,AFG,Afghanistan,,1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1104,1104,AFG,Afghanistan,,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1105,1105,AFG,Afghanistan,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1106,1106,AFG,Afghanistan,,1801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1107,1107,AFG,Afghanistan,,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1108,1108,AFG,Afghanistan,,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1109,1109,AFG,Afghanistan,,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1110,1110,AFG,Afghanistan,,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1111,1111,AFG,Afghanistan,,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1112,1112,AFG,Afghanistan,,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1113,1113,AFG,Afghanistan,,1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1114,1114,AFG,Afghanistan,,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1115,1115,AFG,Afghanistan,,1810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1116,1116,AFG,Afghanistan,,1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1117,1117,AFG,Afghanistan,,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1118,1118,AFG,Afghanistan,,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1119,1119,AFG,Afghanistan,,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1120,1120,AFG,Afghanistan,,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1121,1121,AFG,Afghanistan,,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1122,1122,AFG,Afghanistan,,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1123,1123,AFG,Afghanistan,,1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1124,1124,AFG,Afghanistan,,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1125,1125,AFG,Afghanistan,,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1126,1126,AFG,Afghanistan,,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1127,1127,AFG,Afghanistan,,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1128,1128,AFG,Afghanistan,,1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1129,1129,AFG,Afghanistan,,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1130,1130,AFG,Afghanistan,,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1131,1131,AFG,Afghanistan,,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1132,1132,AFG,Afghanistan,,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1133,1133,AFG,Afghanistan,,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1134,1134,AFG,Afghanistan,,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1135,1135,AFG,Afghanistan,,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1136,1136,AFG,Afghanistan,,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1137,1137,AFG,Afghanistan,,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1138,1138,AFG,Afghanistan,,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1139,1139,AFG,Afghanistan,,1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1140,1140,AFG,Afghanistan,,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1141,1141,AFG,Afghanistan,,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1142,1142,AFG,Afghanistan,,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1143,1143,AFG,Afghanistan,,1838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1144,1144,AFG,Afghanistan,,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1145,1145,AFG,Afghanistan,,1840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1146,1146,AFG,Afghanistan,,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1147,1147,AFG,Afghanistan,,1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1148,1148,AFG,Afghanistan,,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1149,1149,AFG,Afghanistan,,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1150,1150,AFG,Afghanistan,,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1151,1151,AFG,Afghanistan,,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1152,1152,AFG,Afghanistan,,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1153,1153,AFG,Afghanistan,,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1154,1154,AFG,Afghanistan,,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1155,1155,AFG,Afghanistan,,1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1156,1156,AFG,Afghanistan,,1851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1157,1157,AFG,Afghanistan,,1852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1158,1158,AFG,Afghanistan,,1853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1159,1159,AFG,Afghanistan,,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1160,1160,AFG,Afghanistan,,1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1161,1161,AFG,Afghanistan,,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1162,1162,AFG,Afghanistan,,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1163,1163,AFG,Afghanistan,,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1164,1164,AFG,Afghanistan,,1859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1165,1165,AFG,Afghanistan,,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1166,1166,AFG,Afghanistan,,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1167,1167,AFG,Afghanistan,,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1168,1168,AFG,Afghanistan,,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1169,1169,AFG,Afghanistan,,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1170,1170,AFG,Afghanistan,,1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
1171,1171,AFG,Afghanistan,,1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.256,,-0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,South Asia,0,0,1
